"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1804","See how you can stop #NotPetya with the #CatoCloud https://t.co/hisJ9pahz1",FALSE,0,NA,2017-12-11 11:40:03,FALSE,NA,"940184398875545600",NA,"<a href=""http://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","Agata_As",0,FALSE,FALSE,NA,NA
"1805","Veo que están desapareciendo tweets premonitorios sobre que al @realmadrid le iba a tocar en el #SorteoChampions el… https://t.co/JptN49Z8Uk",FALSE,0,NA,2017-12-11 11:35:34,TRUE,NA,"940183270167318528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimmymateos",1,FALSE,FALSE,NA,NA
"1806","RT @sak_07_: <U+300E><U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB><U+300F> https://t.co/88A4czkzvb https://t.co/EJqUzgx00p",FALSE,0,NA,2017-12-11 11:26:35,FALSE,NA,"940181009919721473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wuiun",2,TRUE,FALSE,NA,NA
"1807","RT @nikkeibpITpro: <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,0,NA,2017-12-11 11:22:26,FALSE,NA,"940179968494993408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mineyoshi",21,TRUE,FALSE,NA,NA
"1808","RT @natily1993: Why is there so many turkeys on Tv this time of year <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #wannacry",FALSE,0,NA,2017-12-11 11:22:19,FALSE,NA,"940179937088163841",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"1809","Cybersecurity a leadership issue for NHS Boards, not a tech issue

NHS England’s head of architecture said there mu… https://t.co/sWSR3tRI7O",FALSE,0,NA,2017-12-11 11:22:01,TRUE,NA,"940179860969975808",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","bcs_elite",0,FALSE,FALSE,NA,NA
"1810","RT @nikkeibpITpro: <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,0,NA,2017-12-11 11:20:07,FALSE,NA,"940179384337440768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreeFromTheSoul",21,TRUE,FALSE,NA,NA
"1811","RT @sak_07_: <U+300E><U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB><U+300F> https://t.co/88A4czkzvb https://t.co/EJqUzgx00p",FALSE,0,NA,2017-12-11 11:19:54,FALSE,NA,"940179328939188224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shijimijp",2,TRUE,FALSE,NA,NA
"1812","Why is there so many turkeys on Tv this time of year <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #wannacry",FALSE,1,NA,2017-12-11 11:19:33,FALSE,NA,"940179242687574016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natily1993",1,FALSE,FALSE,NA,NA
"1813","<U+300E><U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB><U+300F> https://t.co/88A4czkzvb https://t.co/EJqUzgx00p",FALSE,2,NA,2017-12-11 11:19:25,FALSE,NA,"940179208730378241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sak_07_",2,FALSE,FALSE,NA,NA
"1814","RT @alruhaily: <U+0647><U+0630><U+0647> <U+0627><U+0644><U+062E><U+062F><U+0645><U+0629> <U+0635><U+062D><U+064A><U+062D><U+0629> <U+0648><U+0644><U+064A><U+0633><U+062A> <U+0641><U+0627><U+064A><U+0631><U+0648><U+0633> #WannaCry 
<U+0648><U+0647><U+0630><U+0627> <U+0627><U+0644><U+0641><U+0627><U+064A><U+0631><U+0648><U+0633> <U+0644><U+0627> <U+064A><U+0635><U+064A><U+0628> <U+0627><U+0644><U+0627><U+064A><U+0641><U+0648><U+0646> <U+0627><U+0648> <U+0627><U+0644><U+0627><U+0646><U+062F><U+0648><U+0631><U+064A><U+062F> <U+0648><U+0627><U+0646><U+0645><U+0627> <U+064A><U+0635><U+064A><U+0628> <U+0623><U+062C><U+0647><U+0632><U+0629> <U+0648><U+064A><U+0646><U+062F><U+0648><U+0632> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+062D><U+062F><U+062B><U+0629> <U+0641><U+0642><U+0637>.…",FALSE,0,NA,2017-12-11 11:18:55,FALSE,NA,"940179083580854272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ikudojp",71,TRUE,FALSE,NA,NA
"1815","RT @nikkeibpITpro: <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,0,NA,2017-12-11 11:17:51,FALSE,NA,"940178814138695680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawateDaisuke",21,TRUE,FALSE,NA,NA
"1816","RT @nikkeibpITpro: <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,0,NA,2017-12-11 11:17:06,FALSE,NA,"940178626317770754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sasuraukuma",21,TRUE,FALSE,NA,NA
"1817","THEN YOU'RE A CHARLATAN! I have been a criminal. They are the cattle...  #wannacry",FALSE,0,NA,2017-12-11 11:15:02,FALSE,NA,"940178104068255744",NA,"<a href=""https://github.com/jsvine/markovify"" rel=""nofollow"">Simon says markov</a>","9000ipaddresses",0,FALSE,FALSE,NA,NA
"1818","RT @nikkeibpITpro: <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,0,NA,2017-12-11 11:14:17,FALSE,NA,"940177915290959872",NA,"<a href=""http://ueda-net.com"" rel=""nofollow"">MyNewsApp_g5</a>","my_news_g5",21,TRUE,FALSE,NA,NA
"1819","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/Uzcqr9Ds8p",FALSE,30,NA,2017-12-11 11:14:16,FALSE,NA,"940177912040476673",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nikkeibpITpro",21,FALSE,FALSE,NA,NA
"1820","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>:ITpro https://t.co/qwWQAaMAq1",FALSE,0,NA,2017-12-11 11:14:16,FALSE,NA,"940177910966534146",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","matiere",0,FALSE,FALSE,NA,NA
"1821","RT @smesecurity: #infosec #cybercrime """"WannaCry""<U+200B> - this malware will make you scream!"" https://t.co/gZBgDrC405 by @smesecurity on @Linked…",FALSE,0,NA,2017-12-11 11:07:00,FALSE,NA,"940176083894247424",NA,"<a href=""https://anonyome.com"" rel=""nofollow"">Anonyome networking</a>","SudoPrivacy",1,TRUE,FALSE,NA,NA
"1822","""<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>)"" https://t.co/B7iF6IQmXs",FALSE,0,NA,2017-12-11 11:06:58,FALSE,NA,"940176076424146945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoshihiro3",0,FALSE,FALSE,NA,NA
"1823","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/rh9aLur713",FALSE,0,NA,2017-12-11 11:06:33,FALSE,NA,"940175970715049984",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","rootnews01",0,FALSE,FALSE,NA,NA
"1824","2017<U+5E74>12<U+6708>11<U+65E5><U+3002>#itprojp <U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) 
 https://t.co/oRRtPcwBoO",FALSE,0,NA,2017-12-11 11:06:02,FALSE,NA,"940175841866088449",NA,"<a href=""http://www.imachive.com/"" rel=""nofollow"">MacFreeSoftJPBot</a>","macfreesoftjp",0,FALSE,FALSE,NA,NA
"1825","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>:ITpro https://t.co/QCb3N7NRM5 #ITpro",FALSE,0,NA,2017-12-11 11:06:00,FALSE,NA,"940175830168125440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TAKAatGames",0,FALSE,FALSE,NA,NA
"1826","RT @IT_Connection: #Webcast: Schwachstelle Mensch im Griff– keine Chance für #WannaCry #Ransomware #CyberSecurity #IT https://t.co/zHoMsAeo…",FALSE,0,NA,2017-12-11 11:02:19,FALSE,NA,"940174903235567616",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",2,TRUE,FALSE,NA,NA
"1827","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) <U+4ED6> &gt; https://t.co/K7m3daxTJG   PR:https://t.co/W8wNC2p0nS",FALSE,0,NA,2017-12-11 11:02:03,FALSE,NA,"940174835740655616",NA,"<a href=""https://gin-jin-dou.stores.jp/#!/items/53e733a18a56103ef8000881"" rel=""nofollow"">k-institute-bot</a>","gadget_anderson",0,FALSE,FALSE,NA,NA
"1828","#Webcast: Schwachstelle Mensch im Griff– keine Chance für #WannaCry #Ransomware #CyberSecurity #IT https://t.co/zHoMsAeo42 Aufz.",FALSE,0,NA,2017-12-11 11:00:54,FALSE,NA,"940174548112236544",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IT_Connection",2,FALSE,FALSE,NA,NA
"1829","<U+300C>WannaCry<U+306B><U+5BFE><U+3059><U+308B>IT<U+90E8><U+9580><U+306E><U+95A2><U+5FC3><U+306F><U+8584><U+3044><U+300D>--<U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+8ABF><U+3079> https://t.co/bnadIaPGAx @zdnet_japan<U+3055><U+3093><U+304B><U+3089>",FALSE,0,NA,2017-12-11 10:57:30,FALSE,NA,"940173693153550336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Okera",0,FALSE,FALSE,NA,NA
"1830","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/IoSJStZcAY",FALSE,0,NA,2017-12-11 10:56:13,FALSE,NA,"940173368652857345",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","wqv5mbs9",0,FALSE,FALSE,NA,NA
"1831","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/w0IkvqbTGT",FALSE,0,NA,2017-12-11 10:56:11,FALSE,NA,"940173360616656896",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","wqv5mbs8",0,FALSE,FALSE,NA,NA
"1832","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/FC4vBo6GxI",FALSE,0,NA,2017-12-11 10:54:02,FALSE,NA,"940172819509284864",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ponmatsu3",0,FALSE,FALSE,NA,NA
"1833","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/bULB360Tys",FALSE,0,NA,2017-12-11 10:50:09,FALSE,NA,"940171843729735680",NA,"<a href=""http://www.topsite.jp/"" rel=""nofollow"">Top Site</a>","TopSite_JP",0,FALSE,FALSE,NA,NA
"1834","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/kdawy9AgHI",FALSE,0,NA,2017-12-11 10:48:10,FALSE,NA,"940171342208368640",NA,"<a href=""https://twitter.com/Trialanderror_v"" rel=""nofollow"">kuro<U+0669>(<U+2579><U+2313><U+2579> )<U+06F6>' </a>","Trialanderror_v",0,FALSE,FALSE,NA,NA
"1835","#infosec #cybercrime """"WannaCry""<U+200B> - this malware will make you scream!"" https://t.co/gZBgDrC405 by @smesecurity on @LinkedIn",FALSE,0,NA,2017-12-11 10:46:20,FALSE,NA,"940170880793051142",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","smesecurity",1,FALSE,FALSE,NA,NA
"1836","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/FWz51H6LP6",FALSE,0,NA,2017-12-11 10:42:34,FALSE,NA,"940169932750417920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","yappynoppyy",0,FALSE,FALSE,NA,NA
"1837","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/UR5eRVBHIK",FALSE,0,NA,2017-12-11 10:42:24,FALSE,NA,"940169890455056384",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","hicchi_saitama",0,FALSE,FALSE,NA,NA
"1838","RT @TheIBMMSPTeam: Discover the impact of #WannaCry #Ransomware from an #IBMSecurity perspective https://t.co/27knYFCEGE https://t.co/b7D2y…",FALSE,0,NA,2017-12-11 10:42:19,FALSE,NA,"940169870058119169",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"1839","Discover the impact of #WannaCry #Ransomware from an #IBMSecurity perspective https://t.co/27knYFCEGE https://t.co/b7D2ytvDpJ",FALSE,0,NA,2017-12-11 10:41:02,FALSE,NA,"940169548694736896",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TheIBMMSPTeam",1,FALSE,FALSE,NA,NA
"1840","RT @CyberDomain: The attack is due to a kind of ransomware called Wanna Decryptor, a https://t.co/alA2Zj72lf #Hacker #Cybersecurity https:/…",FALSE,0,NA,2017-12-11 10:40:50,FALSE,NA,"940169499021660160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j41r0r0d",2,TRUE,FALSE,NA,NA
"1841","<U+300C>WannaCry<U+3092><U+77E5><U+3089><U+306A><U+3044>IT<U+62C5><U+5F53><U+8005><U+304C>5<U+5272><U+8D85><U+300D><U+3001><U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+306E><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+8ABF><U+67FB>(<U+30CB><U+30E5><U+30FC><U+30B9>) https://t.co/vxJejgVlvZ",FALSE,0,NA,2017-12-11 10:40:15,FALSE,NA,"940169351826731008",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ttttt",0,FALSE,FALSE,NA,NA
"1842","RT @CyberDomain: The attack is due to a kind of ransomware called Wanna Decryptor, a https://t.co/alA2Zj72lf #Hacker #Cybersecurity https:/…",FALSE,0,NA,2017-12-11 10:37:49,FALSE,NA,"940168738808221696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vanessak61",2,TRUE,FALSE,NA,NA
"1843","RT @jihoonwn1: Aku masih nunggu yg ver jepang loh. Masih PO lagi, kenapa udah D-1<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> Ini mah WannaCry https://t.co/kj8TM6KaRk",FALSE,0,NA,2017-12-11 10:34:40,FALSE,NA,"940167945367506944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seonhohow",1,TRUE,FALSE,NA,NA
"1844","Aku masih nunggu yg ver jepang loh. Masih PO lagi, kenapa udah D-1<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> Ini mah WannaCry https://t.co/kj8TM6KaRk",FALSE,0,NA,2017-12-11 10:30:06,FALSE,NA,"940166797516345344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jihoonwn1",1,FALSE,FALSE,NA,NA
"1845","<U+300C>WannaCry<U+306B><U+5BFE><U+3059><U+308B>IT<U+90E8><U+9580><U+306E><U+95A2><U+5FC3><U+306F><U+8584><U+3044><U+300D>--<U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+8ABF><U+3079> - ZDNet Japan https://t.co/AGy17AVKoB",FALSE,0,NA,2017-12-11 10:29:05,FALSE,NA,"940166543031263232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","netnews777",0,FALSE,FALSE,NA,NA
"1846","The attack is due to a kind of ransomware called Wanna Decryptor, a https://t.co/alA2Zj72lf #Hacker #Cybersecurity https://t.co/3WLaBYVTw4",FALSE,0,NA,2017-12-11 10:26:38,FALSE,NA,"940165922773520384",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","CyberDomain",2,FALSE,FALSE,NA,NA
"1847","RT @anitaku95: bokep cantikk ni cew bandung

full : https://t.co/hrLKBcjjz3

#bokep #videobokep #bokepabg #abgmesum #abgbugil #WannaCry htt…",FALSE,0,NA,2017-12-11 10:02:19,FALSE,NA,"940159803820855296",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",745,TRUE,FALSE,NA,NA
"1848","RT @anitaku95: bokep cantikk ni cew bandung

full : https://t.co/hrLKBcjjz3

#bokep #videobokep #bokepabg #abgmesum #abgbugil #WannaCry htt…",FALSE,0,NA,2017-12-11 09:58:59,FALSE,NA,"940158965689626624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devivellocity",745,TRUE,FALSE,NA,NA
"1849","#Cybersecurity spending will hit $96bn in 2018
https://t.co/7j8FYkyPfH
#breach #wannacry #cyberattacks #cybercrime #news",FALSE,0,NA,2017-12-11 09:54:24,FALSE,NA,"940157813757579266",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hacker_Combat",0,FALSE,FALSE,NA,NA
"1850","<U+4E00><U+4EBA><U+3067><U+3082><U+591A><U+304F><U+304C><U+6CE3><U+304B><U+306A><U+3044><U+70BA><U+306E>[WannaCry]<U+306E>",FALSE,0,NA,2017-12-11 09:54:10,FALSE,NA,"940157753699348482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Q_afqaz",0,FALSE,FALSE,NA,NA
"1851","RT @spread_jp: <U+300C>WannaCry<U+306B><U+5BFE><U+3059><U+308B>IT<U+90E8><U+9580><U+306E><U+95A2><U+5FC3><U+306F><U+8584><U+3044><U+300D>--<U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+8ABF><U+3079> 
https://t.co/cYIy1lWlu2",FALSE,0,NA,2017-12-11 09:51:53,FALSE,NA,"940157177796337665",NA,"<a href=""http://covelline.com/feather/"" rel=""nofollow"">feather for iOS </a>","takeponmaru",1,TRUE,FALSE,NA,NA
"1852","RT @spread_jp: <U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2>WannaCry<U+3001><U+300C>2017<U+5E74><U+3092><U+4EE3><U+8868><U+3059><U+308B><U+8105><U+5A01><U+300D><U+306B> 
https://t.co/kHMxviVUaK",FALSE,0,NA,2017-12-11 09:51:41,FALSE,NA,"940157129490538496",NA,"<a href=""http://covelline.com/feather/"" rel=""nofollow"">feather for iOS </a>","takeponmaru",1,TRUE,FALSE,NA,NA
"1853","<U+300C>WannaCry<U+306B><U+5BFE><U+3059><U+308B>IT<U+90E8><U+9580><U+306E><U+95A2><U+5FC3><U+306F><U+8584><U+3044><U+300D>--<U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+8ABF><U+3079> - ZDNet Japan https://t.co/yiNU437TuZ https://t.co/xUZpNmNDz4",FALSE,0,NA,2017-12-11 09:51:40,FALSE,NA,"940157126067892224",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gadgetnews15",0,FALSE,FALSE,NA,NA
"1854","<U+300C>WannaCry<U+306B><U+5BFE><U+3059><U+308B>IT<U+90E8><U+9580><U+306E><U+95A2><U+5FC3><U+306F><U+8584><U+3044><U+300D>--<U+30DE><U+30AB><U+30D5><U+30A3><U+30FC><U+8ABF><U+3079> - ZDNet Japan https://t.co/FWtNVH32rB",FALSE,0,NA,2017-12-11 09:45:34,FALSE,NA,"940155587840565250",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","hide7",0,FALSE,FALSE,NA,NA
